R00307	GLUCISOM-RXN
R03753	RXN-11470
R05857	RXN-18623
R00595	RXN-11858
R01092	GALACTOKIN-RXN
R08174	RXN-13430
R07779	PCP4MONO-RXN
R10192	RXN-13355
R11763	RXN-9796
R07002	RXN-15680
R12773	RXN-19453
R05329	2.5.1.46-RXN
R10674	RXN-13231
R01301	3.1.2.23-RXN
R06262	RXN-5470
R02824	RXN-19629
R03332	3.1.4.10-RXN
R00238	RXN-17791
R04623	DIHYDROBUNOLOL-DEHYDROGENASE-RXN
R03508	IGPSYN-RXN
R03916	RXN-18092
R04472	RXN-16634
R01624	RXN66-613
R03489	RXN-22967
R04987	RXN-9232
R02053	RXN-23565
R12793	RXN-19812
R07738	RXN-13700
R03317	UDPMANNACADEHYDROG-RXN
R11938	RXN-18773
R01044	2.7.1.79-RXN
R11656	RXN-15379
R02917	2.1.1.34-RXN
R00103	DCTP-PYROPHOSPHATASE-RXN
R02535	RXN-19390
R11035	RXN-16964
R01163	RXN-8001
R05421	ARYLDIALKYL-PHOSPHATASE-RXN
R05821	NUCLEOSIDE-OXIDASE-RXN
R07359	RXN0-7385
R09947	RXN-12895
R10305	RXN-17600
R03734	RXN-10604
R07758	RXN-20383
R01996	RXN-22502
R10115	3-OXOACYL-ACP-SYNTH-BASE-RXN
R13047	HEPARITIN-SULFOTRANSFERASE-RXN
R05397	CHLOROBENDDH-RXN
R01833	1.14.99.12-RXN
R00238	RXN-13617
R05305	RXN-12705
R02246	RXN-7700
R08165	2.5.1.64-RXN
R12611	RXN-21208
R02685	RXN-20675
R04466	2.3.1.78-RXN
R09053	RXN-17425
R09921	RXN-15437
R11173	RXN-19313
R02596	RXN-19129
R05781	3.5.2.16-RXN
R07761	RXN-16131
R03875	RXN-21596
R01403	RXN-21616
R01889	AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN
R02246	RXN-12448
R01357	ACETOACETATE--COA-LIGASE-RXN
R11705	RXN-18395
R11528	RXN-14385
R03489	RXN-18310
R00421	RXN-14756
R10622	RXN-14938
R02252	2-ENOATE-REDUCTASE-RXN
R04239	RXN-18951
R09825	RXN0-1863
R11072	RXN-15730
R01872	QUINATE-5-DEHYDROGENASE-RXN
R04461	RXN-17136
R02006	4.2.3.11-RXN
R12534	RXN-19882
R10581	RXN-14573
R03668	THIOETHANOLAMINE-S-ACETYLTRANSFERASE-RXN
R04157	DICARBOXYLATE--COA-LIGASE-RXN
R03434	RXN-7302
R03697	RXN-11056
R03831	RETICULINE-OXIDASE-RXN
R04217	SUCCORNTRANSAM-RXN
R12338	RXN-19967
R11654	RXN-16868
R01404	RXN-21643
R05803	2.7.1.149-RXN
R05929	2.4.1.174-RXN
R05069	RXN-14106
R11894	DTDPKIN-RXN
R12241	RXN-9591
R03162	RXN-19378
R01624	RXN66-630
R02307	ARISTOLOCHENE-SYNTHASE-RXN
R11168	RXN-17357
R12826	1.14.11.24-RXN
R03647	RXN490-3616
R00069	XANTHINE-OXIDASE-RXN
R08620	RXNQT-4176
R01078	2.8.1.6-RXN
R09636	RXN-14288
R10116	RXN1G-349
R01624	RXN66-631
R10181	RXNDQC-2
R10659	RXN-7683
R00543	ACYLPYRUVATE-HYDROLASE-RXN
R11098	RXN-15123
R02266	PROSTAGLANDIN-D-SYNTHASE-RXN
R11186	RXN0-5383
R06533	RXN-1481
R12207	RXN-12367
R03875	RXN-20618
R06132	BETA-ALANYL-COA-AMMONIA-LYASE-RXN
R11144	RXN-17411
R11792	RXN-11430
R12804	RXN-19470
R01398	ORNCARBAMTRANSFER-RXN
R05775	RXN-1223
R04076	RXN-15175
R02054	RXN-12430
R01771	HOMOSERKIN-RXN
R04519	RXN-22557
R00715	1.5.1.7-RXN
R11479	RXN-17962
R12337	RXN-18628
R01242	RXN-10782
R01067	1TRANSKETO-RXN
R09248	RXN-8992
R11820	RXN-18891
R07455	RXN-22828
R05305	RXN-20679
R13099	RXN-23530
R10484	RXN-14554
R09053	RXN-8786
R04380	4.1.1.68-RXN
R06387	RXN-15254
R12366	RXN-11928
R03334	LYSOLECITHIN-ACYLMUTASE-RXN
R03651	6.1.1.24-RXN
R01457	RXN-20119
R07761	RXN-14495
R00656	METHIONINE-DECARBOXYLASE-RXN
R03247	GALLATE-DECARBOXYLASE-RXN
R12780	RXN-19474
R01562	RXN-14090
R09737	RXN-9235
R09395	RXN-8342
R02589	RXN-16949
R12675	RXN-20202
R02113	RXN-9821
R10068	RXN-13191
R06588	RXN-9581
R05226	R346-RXN
R11518	RXN-17483
R04000	GLUTACONATE-COA-TRANSFERASE-RXN
R03207	DIIODOTYROSINE-AMINOTRANSFERASE-RXN
R07198	RXN-19645
R01624	RXN66-646
R08620	RXNQT-4164
R09633	RXN-10481
R03548	RXN-13466
R00264	RXN-16654
R10798	RXN-9276
R01471	2.7.7.11-RXN
R07201	1.14.13.92-RXN
R02374	RXN-18799
R03367	RXN-802
R12525	RXN-18776
R00863	ASPARTATE-4-DECARBOXYLASE-RXN
R04274	RNA-3-PHOSPHATE-CYCLASE-RXN
R02108	3.2.1.1-RXN
R02822	RXN-17617
R12067	OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN
R02182	3.5.1.83-RXN
R01496	RXN-20399
R12575	RXN-19494
R01161	HISTTRANSAM-RXN
R07399	RXN-7743
R03601	RXN-12726
R01480	RXN-14370
R02442	RXN-525
R06016	RXN-19007
R01655	METHENYLTHFCYCLOHYDRO-RXN
R09497	RXN0-6369
R00034	RXN-19248
R03710	2.4.1.114-RXN
R10550	RXN-23812
R01706	RXN-13011
R00460	RXN1G01-46
R10939	RXN-15216
R00764	RXN-21730
R00014	PYRUVATE-DECARBOXYLASE-RXN
R09600	5.1.3.23-RXN
R11002	RXN-16148
R02646	URATE-RIBONUCLEOTIDE-PHOSPHORYLASE-RXN
R01431	RXN-8773
R08868	RXN-10828
R00227	ACETYL-COA-HYDROLASE-RXN
R03905	6.3.5.7-RXN
R00617	THI-P-KIN-RXN
R10538	RXN-14638
R00828	2-NITROPHENOL-2-MONOOXYGENASE-RXN
R12629	RXN-14776
R03215	RXN-23215
R00389	RXN-12184
R10537	RXN-14708
R00395	RXN-15658
R07234	RXN-11574
R06132	4.3.1.21-RXN
R07356	RXN-4512
R10841	RXN-11407
R04328	RXN66-313
R00389	RXN-14172
R01654	DIHYDROFOLATESYNTH-RXN
R00549	RIBOFLAVINKIN-RXN
R05272	SYDDEHYD-RXN
R09940	RXN-12975
R10444	TRANS-RXN-240
R02650	NANK-RXN
R05355	RXN-9891
R06622	CYCLOHEXANONE-MONOOXYGENASE-RXN
R09523	RXN-11268
R01562	RXN-14124
R05743	1.15.1.2-RXN
R02584	2.7.10.1-RXN
R03720	RXN-9851
R09822	RXN-12801
R12523	RXN-20193
R04523	RXN-19394
R10027	1.14.13.118-RXN
R03771	LYSYLTRANSFERASE-RXN
R04856	ARYLSULFAT-RXN
R06529	RXN-6261
R04212	6.3.5.6-RXN
R11781	RXN-18609
R01883	GUANIDINOACETATE-N-METHYLTRANSFERASE-RXN
R02131	RXN-21975
R01624	RXN66-647
R00162	2.7.11.9-RXN
R00615	NUCLEOSIDE-TRIPHOSPHATASE-RXN
R12532	RXN-20666
R10165	RXN-13570
R09295	2.4.1.221-RXN
R11057	RXN-11678
R01376	RXN-7708
R02944	+-BORNEOL-DEHYDROGENASE-RXN
R04173	PSERTRANSAM-RXN
R11203	RXN-15515
R02360	3.2.1.82-RXN
R11183	RXN0-5461
R10116	RXN1G-469
R09061	RXN-17429
R12260	RXN-8587
R03127	RXN-23716
R11206	RXN-16745
R01417	AGMATINE-KINASE-RXN
R00522	OXALATE-DECARBOXYLASE-RXN
R08052	RXN-4303
R12453	RXN-20430
R00436	RNA-LIGASE-ATP-RXN
R02807	MERCURY-II-REDUCTASE-RXN
R09736	RXN-9362
R10595	RXN-14838
R00726	RXN-12481
R00143	HYDROXYLAMINE-REDUCTASE-NADH-RXN
R01372	RXN-10815
R07758	RXN-20386
R12514	RXN-13677
R12778	RXN-20181
R03830	2-HALOACID-DEHALOGENASE-RXN
R12007	RXN-18955
R11778	RXN-18564
R01660	GLUCOSE-16-BISPHOSPHATE-SYNTHASE-RXN
R03753	1.1.1.201-RXN
R02164	RXN1YI0-14
R06301	4.2.3.18-RXN
R05196	RXN-1828
R01476	GLUCURONOKINASE-RXN
R00363	OXALOACETATE-TAUTOMERASE-RXN
R09619	RXN-8549
R07232	RXN-11596
R00216	MALIC-NADP-RXN
R04328	RXN-20433
R10266	RXN-13252
R09527	RXN-11497
R07414	RXN0-3901
R08381	RETINOL-O-FATTY-ACYLTRANSFERASE-RXN
R02969	HYDROXYMALONATE-DEHYDROGENASE-RXN
R01403	RXN-21633
R00888	GDPMANDEHYDRA-RXN
R00488	RXN-13680
R01328	3.1.4.49-RXN
R03945	PERILLYL-ALCOHOL-DEHYDROGENASE-RXN
R09533	RXN-14111
R10060	RXN-13404
R04321	RXN-20511
R00763	3.1.3.46-RXN
R12382	RXN-19703
R00004	INORGPYROPHOSPHAT-RXN
R01383	RXN-10619
R01596	RXN-23010
R01923	RXN-18372
R10391	RXN-13722
R06735	RXN-9294
R13110	RXN-23371
R05817	1.3.7.5-RXN
R03824	RXN-8038
R10899	RXN-15708
R01541	DEOXYGLUCONOKIN-RXN
R05305	RXN-21224
R00904	RXN0-7318
R11792	RXN-11434
R00668	ORNITHINE-GLU-AMINOTRANSFERASE-RXN
R02768	RXN-21659
R00911	RXN-19943
R12921	RXN-22538
R11591	DLACTDEHYDROGFAD-RXN
R03697	UNSPECIFIC-MONOOXYGENASE-RXN
R00387	CIS-2-ENOYL-COA-REDUCTASE-NADPH-RXN
R00700	HYDROGEN-DEHYDROGENASE-RXN
R05352	RXN-1302
R00705	RXN-11213
R05633	2.7.7.60-RXN
R04238	RXN-16637
R09722	3.4.15.6-RXN
R04321	RXN-19426
R04085	RXN-8092
R04152	2.6.1.37-RXN
R11643	RXN-16228
R09529	RXN-11755
R05972	2.4.1.142-RXN
R12105	BADEL4OXRED-RXN
R12778	RXN-17674
R06967	R123-RXN
R02298	URPHOS-RXN
R00394	ACID--COA-LIGASE-GDP-FORMING-RXN
R01680	RXN-22809
R00573	CTPSYN-RXN
R02453	ANTHRANILATE-N-BENZOYLTRANSFERASE-RXN
R10833	RXN-15235
R02164	RXN-14963
R10796	RXN-15676
R00889	RXN-7772
R07285	TRNA-NUCLEOTIDYLTRANSFERASE-RXN
R13058	RXN-8347
R09839	RXN0-6512
R09538	RXN-9614
R01659	DIMETHYLALLYLCISTRANSFERASE-RXN
R04642	2.4.1.201-RXN
R09614	RXN-8417
R02661	RXN-21769
R07758	RXN-9543
R00875	RXN-7644
R11796	RXN-10451
R03149	2.7.7.28-RXN
R03835	2.1.1.117-RXN
R01629	1.14.13.64-RXN
R00531	ADENYLYLSULFATASE-RXN
R01481	ENZRXN-201-RXN
R02131	RXN66-355
R10188	RXN-13274
R00480	ASPARTATEKIN-RXN
R00018	RXN-21438
R01309	RXN-15035
R06134	5-AMINOPENTANAMIDASE-RXN
R11250	RXN-17379
R13027	RXN-22794
R12780	RXN-23365
R02014	1.17.4.2-RXN
R02378	PYRAZOLYLALANINE-SYNTHASE-RXN
R01365	2.8.3.9-RXN
R00919	RXN-9087
R04907	RXN-1
R00390	RXN-20651
R08243	RXN0-6382
R01683	TAUROPINE-DEHYDROGENASE-RXN
R09063	RXN-17444
R01074	BIOTIN--COA-LIGASE-RXN
R10495	RXN-16979
R02932	RXN-4319
R03862	RXN-17889
R07661	RXN0-3521
R07171	RXN-10745
R11581	RXN-16427
R04316	2.3.1.128-RXN
R09737	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
R03224	RXN-16135
R11804	RXNQT-4336
R11615	RXN-17236
R04228	1.7.1.9-RXN
R00609	METHYLGUTAMATE-DEHYDROGENASE-RXN
R11716	RXN-18588
R01156	RXN-21416
R12148	RXN-5741
R06722	RXN-18909
R01461	RXN-20222
R05749	4.3.3.4-RXN
R03226	1.1.1.147-RXN
R09616	RXN-8566
R12223	RXN-20028
R12530	RXN-20942
R01409	MANDELONITRILE-LYASE-RXN
R04495	RXN-15278
R00318	3.11.1.2-RXN
R07987	RXN-11468
R12798	RXN-20156
R08577	RXN-10719
R07280	RIBOPHOSPHAT-RXN
R02971	PANTOTHENATE-KIN-RXN
R01383	RXN-10608
R01782	4.1.2.28-RXN
R00289	GLUC1PURIDYLTRANS-RXN
R03797	RXN-7815
R10531	TRANS-RXN-242B
R07063	RXN-13426
R10159	RXN-13685
R12236	RXN1G-471
R01625	RXN-16759
R01411	RXN-14129
R05808	RXN-8760
R03939	HYPOTAUROCYAMINE-KINASE-RXN
R10611	RXN-14518
R09997	RXN-13229
R07210	RXN0-6973
R00258	RXN-13698
R01462	RXN-23563
R11544	RXN-17505
R05466	RXN-6267
R00782	RXNQT-4321
R05357	3.5.3.22-RXN
R11337	RXN-16701
R09810	RXN-23031
R08790	RXN-9314
R05570	TRANS-RXN-161
R08396	RXN-8618
R02469	--LIMONENE-3-MONOOXYGENASE-RXN
R11655	RXN-18393
R11629	RXN-8063
R02768	RXN-16621
R03489	RXN-18313
R03863	RXN-23392
R02294	RXN-11743
R09932	RXN-14054
R08619	RXN-18197
R05429	RXN-9858
R01172	RXN-15728
R05222	COBINPGUANYLYLTRANS-RXN
R03450	3.1.3.43-RXN
R09810	RXN-12760
R03898	R-2-METHYLMALATE-DEHYDRATASE-RXN
R09500	RXN-9763
R05676	2.1.1.38-RXN
R09554	RXN-11053
R07259	2.4.1.144-RXN
R08661	RXNQT-4324
R06513	DTDPGLUCDEHYDRAT-RXN
R06130	2.4.1.167-RXN
R01236	THIOL-SULFOTRANSFERASE-RXN
R11861	RXN-19024
R03591	RXN-23591
R11208	RXN-16706
R01166	X-METHYL-HIS-DIPEPTIDASE-RXN
R02201	RXN-8166
R02177	--MENTHOL-DEHYDROGENASE-RXN
R02756	ACYLGLYCERONE-PHOSPHATE-REDUCTASE-RXN
R12732	RXN-21610
R12792	RXN-20928
R03133	BETA-9-CYTOKININ-ALANINE-SYNTHASE-RXN
R01151	RXN-9599
R00827	RXN6666-6
R06218	5.4.99.16-RXN
R11588	RXN-17710
R00614	RXN-11453
R07850	RXN-12226
R02768	RXN-21649
R02937	OXAMATE-CARBAMOYLTRANSFERASE-RXN
R11479	RXN-17960
R03224	RXN-21755
R09483	RXN-19735
R05640	RXN-20438
R07445	RXN-22826
R05637	RXN0-302
R02081	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
R02932	RXN-4702
R00893	CYSTEINE-DIOXYGENASE-RXN
R00669	RXN-13684
R00379	RNA-DIRECTED-DNA-POLYMERASE-RXN
R02543	RXN-7792
R02656	RXN-16947
R01837	RXN66-342
R11792	RXN-18759
R09893	RXN-12822
R10205	RXN0-6710
R12726	RXN-23283
R05442	RXN-9908
R12031	RXN-11104
R06892	1.14.13.84-RXN
R01779	RXN-12560
R11718	RXN-18378
R02192	3.5.1.81-RXN
R05754	2.1.1.136-RXN
R00294	NITRIC-OXIDE-REDUCTASE-RXN
R01224	RXN-21991
R00381	RXN-15713
R06016	RXN-19005
R03291	PYRROLINECARBREDUCT-RXN
R13010	RXN-20683
R01496	RXN-20371
R05240	RXN-665
R02246	ALCOHOL-DEHYDROG-GENERIC-RXN
R04154	TETRAHYDROXYPTERIDINE-CYCLOISOMERASE-RXN
R05176	5.1.3.20-RXN
R00162	2.7.11.30-RXN
R00381	DNA-LIGASE-ATP-RXN
R09364	RXN-14636
R10984	RXN-16003
R03503	H2PTERIDINEPYROPHOSPHOKIN-RXN
R00193	S-ADENOSYLHOMOCYSTEINE-DEAMINASE-RXN
R07271	RXN-4510
R05969	2.7.8.15-RXN
R10007	RXN-8604
R00026	RXN-13603
R01277	RXN-14169
R10117	RXN-21627
R11703	RXN-18607
R05804	RXN-17001
R00034	RXN-19026
R02208	RXN-21973
R12324	RXN-20210
R09646	RXN-10045
R05644	RXN0-4342
R10690	RXN-22813
R12789	RXN-20291
R04433	1.5.5.1-RXN-YEAST
R00145	GLUTAMATE-DEHYDROGENASE-RXN
R03797	RXN1F-775
R05571	1.1.1.251-RXN
R02661	MEPROPCOA-FAD-RXN
R12569	RXN-20179
R09792	RXN-7777
R10116	RXN-21676
R10757	RXN-9360
R09381	RXN-16118
R00304	GLUCOSE-1-PHOSPHAT-RXN
R01868	RXN0-6554
R04552	1.1.1.197-RXN
R11212	RXN-8737
R07980	RXN-11523
R09526	RXN-10636
R08661	RXN-18178
R04459	3.1.4.47-RXN
R08223	RXN-10038
R03145	RXN-11496
R00685	PHENYLALANINE-DECARBOXYLASE-RXN
R05236	1.2.1.61-RXN
R11073	RXN-10856
R03912	PEPTIDYLGLYCINE-MONOOXYGENASE-RXN
R04733	URITRANS-RXN
R12389	RXN-19701
R05213	2.1.1.121-RXN
R12534	RXN-19888
R02041	RXN-20509
R00026	RXN18C3-14
R03469	RXN-20527
R08124	RXN0-962
R01370	INDOLELACTATE-DEHYDROGENASE-RXN
R09566	RXN-18167
R00390	RXN-21446
R10528	RXN-13719
R06560	ISOFLAVONE-2-HYDROXYLASE-RXN
R12684	RXN-21244
R13006	RXN-23119
R01402	5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN
R02768	3-OXOACYL-ACP-SYNTH-RXN
R07501	RXN-2762
R01489	RXN-8090
R04606	RXN2DNV-2
R03647	ASPARTATE--TRNA-LIGASE-RXN
R09841	RXN-10002
R11878	RXN-16226
R10883	RXN-17843
R11600	CROBETREDUCT-RXN
R11532	RXN-8845
R01404	RXN-21644
R05152	RXN-14155
R05510	DIENELACHYDRO-RXN
R03833	RXN-8142
R11857	RXN-11774
R05916	2.4.1.198-RXN
R10116	RXN-21665
R00848	RXN-15745
R12657	DHHB-METHYLTRANSFER-RXN
R10152	R17-RXN
R08373	RXN-8415
R00434	ADENYLATECYC-RXN
R05530	RXN-12933
R10539	RXN-14823
R11462	RXN-16246
R00384	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
R04798	RXN-12242
R00597	RXN-12458
R11229	RXN-16729
R02554	CYCLOPENTANONE-MONOOXYGENASE-RXN
R09494	RXN-11237
R10233	RXN-13958
R07796	2.8.3.17-RXN
R04309	1.1.1.152-RXN
R09984	RXN-12955
R12147	RXN-19523
R09872	RXN-12805
R04234	2.6.1.72-RXN
R12531	RXN-20946
R02391	BILIVERDIN-REDUCTASE-RXN
R11144	RXN-11472
R09191	RXN-17977
R01383	RXN-19359
R00238	RXN-21785
R03797	PELUDP-RXN
R09566	RXN-16966
R05935	2.4.1.225-RXN
R02382	ARALKYLAMINE-DEHYDROGENASE-RXN
R01383	RXN-10606
R11141	RXN-15766
R03621	IMIDAZOLE-N-ACETYLTRANSFERASE-RXN
R03510	1.14.99.20-RXN
R04089	RXN-13704
R11609	RXN-7812
R06471	RXN-8434
R00264	RXN66-472
R02054	RXN0-6952
R07984	3.5.2.18-RXN
R10042	RXN-17503
R04209	AIRCARBOXY-RXN
R05305	RXN-14393
R03584	L-GLYCOL-DEHYDROGENASE-RXN
R11056	RXN-11740
R01698	RXN-7719
R09124	RXN-8103
R06676	RXN-14844
R12469	RXN-20006
R05274	RXN-10891
R00057	THIOL-OXIDASE-RXN
R10116	RXN-21660
R09800	RXN-18397
R02533	2.1.1.28-RXN
R09674	RXN-12265
R04328	RXN-13926
R07214	ETHYL-RXN
R12343	RXN-18664
R04027	RXN-9597
R03503	RXN-15733
R00926	RXN-21753
R09400	RXN-20713
R04510	5.4.99.14-RXN
R09087	2.7.1.152-RXN
R02131	RXN66-340
R11144	RXN-17397
R01216	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
R00058	MONOPHENOL-MONOOXYGENASE-RXN
R11894	DUDPKIN-RXN
R11200	RXN-16473
R00634	RXN0-3962
R00782	RXN-19544
R05798	2.8.2.23-RXN
R00155	RXN-14187
R09504	RXN-6883
R05429	RXN-9906
R02630	RXN-15162
R10715	GLYCDEH-RXN
R03781	BETA-DIKETONE-HYDROLASE-RXN
R10852	RXN-16001
R01837	RXN-21989
R06183	RXN-1801
R00494	RXN-6641
R00460	METHIONINE-RACEMASE-RXN
R04473	2.3.1.141-RXN
R07455	RXN-22830
R03202	S-6-HYDROXYNICOTINE-OXIDASE-RXN
R05759	RXN-10768
R01585	GLUTAMATE--METHYLAMINE-LIGASE-RXN
R09381	RXN-17014
R09082	RXN-9380
R01490	1.2.1.30-RXN
R05499	1.97.1.8-RXN
R10128	RXN-13468
R11009	RXN-7798
R09646	RXN-10043
R02053	RXN0-6725
R04697	1.1.1.248-RXN
R10719	RXN-15299
R06282	RXN-17485
R02664	RXN-20987
R00209	RXN-21229
R12673	RXN-21353
R03229	RXN-7848
R02792	RXN-16033
R03049	RXN-12564
R00690	PHENYLALANINE-2-MONOOXYGENASE-RXN
R10117	RXN-21677
R11528	RXN-20037
R01488	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
R01802	RXN-20525
R02278	4.2.1.43-RXN
R04692	2.1.1.140-RXN
R01936	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
R10117	RXN-21682
R10535	RXN-1901
R01522	RXN-13740
R10414	RXN-14414
R10413	RXN-14541
R11804	RXN-18213
R11492	RXN-17693
R04729	5.1.99.4-RXN
R06982	RXN-2961
R09534	RXN-11759
R10617	RXN-14640
R06076	RXN2DNV-34
R06160	CYCLOMALTODEXTRINASE-RXN
R07230	RXN-12035
R10044	R546-RXN
R09997	RXN-8125
R09647	RXN-14174
R10933	RXN-15004
R05930	2.4.1.223-RXN
R01569	THYMIDYLATE-5-PHOSPHATASE-RXN
R00827	RXN-10909
R07564	RXN-8184
R10117	4.2.1.59-RXN
R12851	AICARSYN-RXN
R07198	RXN-14077
R12291	2.1.1.86-RXN
R04162	RXN-17730
R01838	RXN-21977
R06533	RXN-1484
R09381	RXN-17015
R00768	L-GLN-FRUCT-6-P-AMINOTRANS-RXN
R00702	RXN-12263
R03720	RXN-9800
R01762	RXN-19757
R03438	RXN-17688
R04094	RXNQT-4359
R12469	RXN-20004
R02436	RXN-22602
R05140	LEVANSUCRASE-RXN
R11395	RXN-16747
R00748	ETHANOLAMINE-PHOSPHATE-PHOSPHO-LYASE-RXN
R00389	RXN-21773
R12643	RXN-21503
R02191	D-AMINO-ACID-N-ACETYLTRANSFERASE-RXN
R10103	RXN-13088
R07417	RXN0-3922
R10117	4.2.1.61-RXN
R05189	RXN-17254
R03255	6-PHOSPHO-BETA-GALACTOSIDASE-RXN
R09907	RXN-12842
R04344	1.1.1.210-RXN
R12478	RXN-19542
R10000	RXN-8133
R08588	RXN-10620
R00410	RXNI-2
R02218	RXN66-359
R10789	RXN-11128
R03809	RXN-115
R11621	RXN-18007
R01651	1.2.1.25-RXN
R01403	RXN-21693
R00771	PGLUCISOM-RXN
R02396	RXN-21226
R02717	2.4.1.53-RXN
R09380	RXN-20513
R04272	3.6.1.44-RXN
R01770	INOSINE-NUCLEOSIDASE-RXN
R10970	RXN-15297
R12067	RXN-9236
R12083	RXN-19265
R04931	RXN-13725
R07930	RXN-7842
R04711	RXN-11757
R01624	RXN-20770
R10116	RXN-16622
R01166	RXN0-6988
R06186	RXN-18777
R00634	ALDXANAU-RXN
R11349	RXN-17520
R02298	THYM-PHOSPH-RXN
R09381	RXN-17020
R10117	RXN-21692
R13009	RXN-20701
R11043	RXN-9616
R09666	RXN-8849
R04907	RXN-10907
R05305	RXN-21771
R07759	RXN-16020
R02208	RXN-22009
R10689	RXN-22639
R11527	RXN-19709
R04505	2.1.1.84-RXN
R12017	RXN-19042
R02218	RXN66-357
R00103	NUCLEOTIDE-PYROPHOSPHATASE-RXN
R09979	METHYLMALONYL-COA-EPIM-RXN
R09528	RXN-6724
R04662	2.4.1.145-RXN
R02995	6-OXOCINEOLE-DEHYDROGENASE-RXN
R09279	RXN-9092
R01496	RXN-20387
R01461	RXN-20226
R02277	SECONDARY-ALCOHOL-OXIDASE-RXN
R01074	6.3.4.9-RXN
R01825	ERYTH4PDEHYDROG-RXN
R00725	HEXOKINASE-RXN
R00094	GLUTATHIONE-REDUCT-NADPH-RXN
R06545	RXN-16783
R06134	RXN-13072
R01074	BIOTINLIG-RXN
R01355	23-DIMETHYLMALATE-LYASE-RXN
R08912	RXN-9932
R03070	METHYLITACONATE-DELTA-ISOMERASE-RXN
R13019	RXN-13487
R06373	RXN-9403
R01461	RXN-20224
R05245	BIPHENYL-23-DIOL-12-DIOXYGENASE-RXN
R02208	RXN-22007
R00120	GLUTATHIONE-OXIDASE-RXN
R09190	RXN-17981
R10447	RXN-6722
R12732	RXN-21611
R03384	SCYLLO-INOSAMINE-KINASE-RXN
R10528	1.1.1.272-RXN
R02964	RXN-12303
R01403	RXN-21699
R11279	RXN-15284
R01624	RXN-20769
R10617	RXN1G-186
R07192	RXN-7819
R10348	RXN-10063
R10562	RXN-8620
R01166	RXN0-6975
R04328	1.1.1.270-RXN
R11813	RXN-18199
R04088	1.3.1.19-RXN
R03211	CYCLOHEXANE-13-DIONE-HYDROLASE-RXN
R08840	RXN-11538
R06547	RXN-8169
R10116	RXN-9532
R05630	PHOSNACMURPENTATRANS-RXN
R11146	RXN-17414
R11723	RXN-18314
R02055	PHOSPHASERDECARB-RXN
R02821	2.1.1.5-RXN
R04034	RXN-20542
R03523	RXN-19740
R05146	RXN-20792
R04608	JUVENILE-HORMONE-ESTERASE-RXN
R02408	CYSTHIOCYS-RXN
R04034	RXN-20544
R10274	RXN-13764
R09890	RXN-12824
R02068	5.5.1.13-RXN
R07910	RXN-8171
R09544	RXN-11106
R10298	RXN-14441
R02754	KDGALDOL-RXN
R01257	RXN2O6K-3
R11426	RXN-17717
R12272	RXN-19251
R00623	ALCOHOL-DEHYDROGENASE-NADP+-RXN
R04589	DEPHOSPHO-REDUCTASE-KINASE-KINASE-RXN
R12722	RXN-23743
R06677	RXN-14859
R00236	RXN-18447
R12570	RXN-22620
R02768	RXN-9516
R04120	RXN-8668
R01411	CYTDEAM-RXN
R07796	RXN-19895
R03004	RXN0-4401
R01706	RXN-21818
R04003	S-CARBOXYMETHYLCYSTEINE-SYNTHASE-RXN
R06815	RXN-8451
R09891	RXN-12829
R04319	DIENOYLCOAREDUCT-RXN
R10257	RXN-13974
R01926	RXN3DJ-11417
R03942	L-RHAMNOSE-1-DEHYDROGENASE-RXN
R09530	RXN-11108
R11261	RXN-12280
R09986	RXN-12956
R00390	RXN-9673
R05526	RXN-16262
R08970	RXN-10047
R02682	FATTY-ACYL-ETHYL-ESTER-SYNTHASE-RXN
R07376	RXN-10638
R12917	RXN-21028
R11765	1.1.1.253-RXN
R04076	RXN-15178
R10301	1.2.1.66-RXN
R03901	RXN-8898
R11325	RXN-20992
R11834	RXN-18823
R12783	RXN-17146
R02589	3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN
R09553	RXN-21247
R04545	2.7.1.153-RXN
R09120	RXN-4884
R11610	RXN-18449
R00693	PHENYLALANINE-N-ACETYLTRANSFERASE-RXN
R02284	CARBOXYMETHYLHYDANTOINASE-RXN
R00627	ALCOHOL-O-ACETYLTRANSFERASE-RXN
R11023	RXN-14428
R07034	RXN66-490
R02266	RXN-23448
R02932	ISOFLAVONE-7-O-GLUCOSYLTRANSFERASE-RXN
R05140	RXN-1803
R11551	RXN-11776
R12969	RXN-22891
R01487	ARYL-ALCOHOL-DEHYDROGENASE-RXN
R07515	R181-RXN
R01827	TRANSALDOL-RXN
R08815	TRANS-CINNAMATE-4-MONOOXYGENASE-RXN
R03516	2.7.11.4-RXN
R10930	RXN-15005
R10240	RXN-13960
R08006	RXN-8453
R07445	RXN-7876
R02623	CHER-RXN
R02436	RXN-16248
R02935	RXN0-7024
R01706	RXN-17108
